order_id,order_date,ship_date,ship_mode,customer_name,segment,region,state,product_name,category,sub_category,sales,quantity,discount,profit,year,month,profit_margin,discount_category,,,,,,,,,,
CA-2017-159107,6/24/2017,6/26/2017,Second Class,Kean Thornton,Consumer,West,Texas,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,2.88,1.00,0.00,1.35,2017,Jun,46.88%,No Discount,,,,,,,,,,
CA-2016-103982,3/3/2016,3/8/2016,Standard Class,Alex Avila,Consumer,West,Texas,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,2.30,1.00,0.20,0.78,2016,Mar,33.91%,Low Discount,,,,,,,,,,
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,Ben Ferrer,Home Office,West,Texas,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,17.28,6.00,0.00,8.12,2017,Dec,46.99%,No Discount,,,,,,,,,,
CA-2014-146969,9/29/2014,10/3/2014,Standard Class,Arthur Prichep,Consumer,West,Washington,Stockwell Push Pins,Office Supplies,Fasteners,8.72,4.00,0.00,2.88,2014,Sep,33.03%,No Discount,,,,,,,,,,
CA-2014-166884,3/11/2014,3/16/2014,Second Class,Chloris Kastensmidt,Consumer,West,Washington,Stockwell Push Pins,Office Supplies,Fasteners,10.46,6.00,0.20,1.70,2014,Mar,16.25%,Low Discount,,,,,,,,,,
CA-2016-109365,11/3/2016,11/8/2016,Standard Class,Xylona Preis,Consumer,West,Texas,Stockwell Push Pins,Office Supplies,Fasteners,15.26,7.00,0.00,5.04,2016,Nov,33.03%,No Discount,,,,,,,,,,
CA-2015-149993,3/19/2015,3/20/2015,First Class,Guy Armstrong,Consumer,West,Texas,Stockwell Push Pins,Office Supplies,Fasteners,10.90,5.00,0.00,3.60,2015,Mar,33.03%,No Discount,,,,,,,,,,
CA-2015-120901,12/31/2015,1/4/2016,Standard Class,Barry Gonzalez,Consumer,South,Virginia,Stockwell Push Pins,Office Supplies,Fasteners,3.49,2.00,0.20,0.57,2015,Dec,16.33%,Low Discount,,,,,,,,,,
CA-2017-128965,4/17/2017,4/22/2017,Standard Class,Pamela Stobb,Consumer,West,Texas,Stockwell Push Pins,Office Supplies,Fasteners,10.90,5.00,0.00,3.60,2017,Apr,33.03%,No Discount,,,,,,,,,,
CA-2014-161508,7/12/2014,7/16/2014,Standard Class,Paul Van Hugh,Home Office,West,Wisconsin,Stockwell Push Pins,Office Supplies,Fasteners,3.49,2.00,0.20,0.57,2014,Jul,16.33%,Low Discount,,,,,,,,,,
US-2017-125213,12/11/2017,12/13/2017,First Class,Nona Balk,Corporate,West,Wisconsin,Stockwell Push Pins,Office Supplies,Fasteners,6.54,3.00,0.00,2.16,2017,Dec,33.03%,No Discount,,,,,,,,,,
CA-2016-105284,11/24/2016,12/1/2016,Standard Class,Matthew Grinstein,Home Office,West,Wisconsin,Stockwell Gold Paper Clips,Office Supplies,Fasteners,4.42,3.00,0.20,1.60,2016,Nov,36.20%,Low Discount,,,,,,,,,,
US-2016-104794,12/16/2016,12/19/2016,First Class,Keith Dawkins,Corporate,West,Virginia,Stockwell Gold Paper Clips,Office Supplies,Fasteners,3.68,2.00,0.00,1.80,2016,Dec,48.91%,No Discount,,,,,,,,,,
CA-2014-139857,2/2/2014,2/6/2014,Standard Class,Cynthia Delaney,Home Office,West,Oklahoma,Staples,Office Supplies,Fasteners,12.35,5.00,0.00,5.80,2014,Feb,46.96%,No Discount,,,,,,,,,,
CA-2017-111332,5/20/2017,5/22/2017,Second Class,Nat Carroll,Consumer,East,Texas,Staples,Office Supplies,Fasteners,7.41,3.00,0.00,3.48,2017,May,46.96%,No Discount,,,,,,,,,,
CA-2016-149195,9/5/2016,9/7/2016,Second Class,Don Miller,Corporate,South,Texas,Staples,Office Supplies,Fasteners,15.81,8.00,0.20,5.34,2016,Sep,33.78%,Low Discount,,,,,,,,,,
US-2017-166394,9/4/2017,9/6/2017,Second Class,Vivian Mathis,Consumer,West,New Hampshire,Staples,Office Supplies,Fasteners,14.82,6.00,0.00,6.97,2017,Sep,47.03%,No Discount,,,,,,,,,,
CA-2016-169026,8/8/2016,8/13/2016,Standard Class,Corinna Mitchell,Home Office,West,Washington,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,23.34,3.00,0.00,0.23,2016,Aug,0.99%,No Discount,,,,,,,,,,
US-2014-163797,4/8/2014,4/13/2014,Standard Class,Pauline Chand,Home Office,West,California,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,49.79,8.00,0.20,-11.83,2014,Apr,-23.76%,Low Discount,,,,,,,,,,
CA-2014-167199,1/6/2014,1/10/2014,Standard Class,Maria Etezadi,Home Office,West,Virginia,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,31.12,4.00,0.00,0.31,2014,Jan,1.00%,No Discount,,,,,,,,,,
CA-2016-139808,10/7/2016,10/11/2016,Standard Class,Mick Crebagga,Consumer,West,Washington,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,93.36,12.00,0.00,0.93,2016,Oct,1.00%,No Discount,,,,,,,,,,
CA-2017-126956,8/21/2017,8/28/2017,Standard Class,Greg Tran,Consumer,West,Washington,Advantus Plastic Paper Clips,Office Supplies,Fasteners,35.00,7.00,0.00,16.80,2017,Aug,48.00%,No Discount,,,,,,,,,,
CA-2015-117611,11/8/2015,11/10/2015,Second Class,Maria Zettner,Home Office,West,Washington,Advantus Plastic Paper Clips,Office Supplies,Fasteners,5.00,1.00,0.00,2.40,2015,Nov,48.00%,No Discount,,,,,,,,,,
CA-2014-128839,9/8/2014,9/13/2014,Standard Class,Ted Trevino,Consumer,West,Washington,Advantus Plastic Paper Clips,Office Supplies,Fasteners,45.00,9.00,0.00,21.60,2014,Sep,48.00%,No Discount,,,,,,,,,,
CA-2016-168893,11/3/2016,11/8/2016,Second Class,Arthur Prichep,Consumer,West,Washington,Advantus Plastic Paper Clips,Office Supplies,Fasteners,20.00,4.00,0.00,9.60,2016,Nov,48.00%,No Discount,,,,,,,,,,
CA-2017-140186,9/29/2017,10/2/2017,First Class,Patrick Gardner,Consumer,West,Texas,Advantus Plastic Paper Clips,Office Supplies,Fasteners,35.00,7.00,0.00,16.80,2017,Sep,48.00%,No Discount,,,,,,,,,,
CA-2016-134789,4/8/2016,4/15/2016,Standard Class,Christine Kargatis,Home Office,West,Washington,Advantus Plastic Paper Clips,Office Supplies,Fasteners,30.00,6.00,0.00,14.40,2016,Apr,48.00%,No Discount,,,,,,,,,,
CA-2017-111220,9/2/2017,9/8/2017,Standard Class,Jill Stevenson,Corporate,West,Ohio,Advantus Plastic Paper Clips,Office Supplies,Fasteners,16.00,4.00,0.20,5.60,2017,Sep,35.00%,Low Discount,,,,,,,,,,
CA-2015-145835,5/13/2015,5/18/2015,Second Class,Ben Ferrer,Home Office,West,Texas,Advantus Plastic Paper Clips,Office Supplies,Fasteners,16.00,4.00,0.20,5.60,2015,May,35.00%,Low Discount,,,,,,,,,,
CA-2014-133830,12/5/2014,12/10/2014,Standard Class,Rob Lucas,Consumer,West,Pennsylvania,Advantus Plastic Paper Clips,Office Supplies,Fasteners,15.00,3.00,0.00,7.20,2014,Dec,48.00%,No Discount,,,,,,,,,,
CA-2017-132199,5/3/2017,5/8/2017,Standard Class,Bill Overfelt,Corporate,West,Pennsylvania,Advantus Plastic Paper Clips,Office Supplies,Fasteners,8.00,2.00,0.20,2.80,2017,May,35.00%,Low Discount,,,,,,,,,,
CA-2016-128531,11/24/2016,11/26/2016,Second Class,Neola Schneider,Consumer,West,Texas,Colored Push Pins,Office Supplies,Fasteners,4.34,3.00,0.20,0.87,2016,Nov,20.05%,Low Discount,,,,,,,,,,
CA-2014-111500,8/17/2014,8/21/2014,Standard Class,Don Jones,Corporate,West,Tennessee,Colored Push Pins,Office Supplies,Fasteners,12.67,7.00,0.00,4.56,2014,Aug,35.99%,No Discount,,,,,,,,,,
CA-2016-116540,9/2/2016,9/2/2016,Same Day,Sonia Sunley,Consumer,West,Wisconsin,Colored Push Pins,Office Supplies,Fasteners,1.81,1.00,0.00,0.65,2016,Sep,35.91%,No Discount,,,,,,,,,,
CA-2017-166933,4/24/2017,4/28/2017,Standard Class,Michael Granlund,Home Office,West,Oregon,Colored Push Pins,Office Supplies,Fasteners,1.81,1.00,0.00,0.65,2017,Apr,35.91%,No Discount,,,,,,,,,,
CA-2014-120775,10/3/2014,10/7/2014,Standard Class,Russell D'Ascenzo,Consumer,West,Texas,Colored Push Pins,Office Supplies,Fasteners,4.34,3.00,0.20,0.87,2014,Oct,20.05%,Low Discount,,,,,,,,,,
CA-2015-123568,11/8/2015,11/14/2015,Standard Class,Sanjit Chand,Consumer,West,Utah,Alliance Rubber Bands,Office Supplies,Fasteners,5.04,3.00,0.00,0.20,2015,Nov,3.97%,No Discount,,,,,,,,,,
CA-2017-136007,2/23/2017,3/2/2017,Standard Class,Ann Chong,Corporate,West,Washington,Alliance Rubber Bands,Office Supplies,Fasteners,8.40,5.00,0.00,0.34,2017,Feb,4.05%,No Discount,,,,,,,,,,
CA-2015-149972,9/21/2015,9/23/2015,First Class,Cynthia Delaney,Home Office,West,Oklahoma,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,7.90,2.00,0.00,2.53,2015,Sep,32.03%,No Discount,,,,,,,,,,
CA-2016-160129,11/23/2016,11/23/2016,Same Day,Luke Schmidt,Corporate,West,Wisconsin,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,15.80,5.00,0.20,2.37,2016,Nov,15.00%,Low Discount,,,,,,,,,,
CA-2015-132626,7/9/2015,7/14/2015,Standard Class,Brian Thompson,Consumer,West,Texas,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,15.80,4.00,0.00,5.06,2015,Jul,32.03%,No Discount,,,,,,,,,,
CA-2014-113047,10/24/2014,10/24/2014,Same Day,Arthur Prichep,Consumer,West,Washington,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,11.85,3.00,0.00,3.79,2014,Oct,31.98%,No Discount,,,,,,,,,,
CA-2016-144540,9/5/2016,9/10/2016,Standard Class,Gary Hansen,Home Office,West,Texas,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,28.44,9.00,0.20,4.27,2016,Sep,15.01%,Low Discount,,,,,,,,,,
CA-2017-168123,3/5/2017,3/5/2017,Same Day,Julia Dunbar,Consumer,West,Texas,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,7.90,2.00,0.00,2.53,2017,Mar,32.03%,No Discount,,,,,,,,,,
US-2017-164147,2/2/2017,2/5/2017,First Class,Dorothy Wardle,Corporate,West,Washington,Staples,Office Supplies,Fasteners,21.46,9.00,0.20,6.97,2017,Feb,32.48%,Low Discount,,,,,,,,,,
CA-2014-122336,4/13/2014,4/17/2014,Second Class,Jonathan Doherty,Corporate,West,Virginia,Staples,Office Supplies,Fasteners,30.99,13.00,0.20,10.07,2014,Apr,32.49%,Low Discount,,,,,,,,,,
CA-2016-155481,9/1/2016,9/5/2016,Standard Class,Dean Katz,Corporate,West,Pennsylvania,Staples,Office Supplies,Fasteners,16.69,7.00,0.20,5.42,2016,Sep,32.47%,Low Discount,,,,,,,,,,
CA-2017-101308,10/2/2017,10/7/2017,Standard Class,Frank Gastineau,Home Office,West,Washington,Staples,Office Supplies,Fasteners,8.94,3.00,0.00,4.11,2017,Oct,45.97%,No Discount,,,,,,,,,,
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,Greg Guthrie,Corporate,West,Washington,Staples,Office Supplies,Fasteners,14.90,5.00,0.00,6.85,2017,Oct,45.97%,No Discount,,,,,,,,,,
CA-2015-158792,12/26/2015,1/2/2016,Standard Class,Brian Dahlen,Consumer,West,Virginia,Staples,Office Supplies,Fasteners,22.20,5.00,0.00,10.43,2015,Dec,46.98%,No Discount,,,,,,,,,,
CA-2014-140165,5/13/2014,5/15/2014,First Class,Erica Hernandez,Home Office,West,Tennessee,Staples,Office Supplies,Fasteners,7.10,2.00,0.20,2.40,2014,May,33.80%,Low Discount,,,,,,,,,,
CA-2014-116757,6/30/2014,7/4/2014,Standard Class,Michael Stewart,Corporate,East,Texas,Staples,Office Supplies,Fasteners,21.31,6.00,0.20,7.19,2014,Jun,33.74%,Low Discount,,,,,,,,,,
CA-2014-106439,10/31/2014,11/4/2014,Standard Class,Greg Guthrie,Corporate,West,Washington,Staples,Office Supplies,Fasteners,11.34,3.00,0.00,5.22,2014,Oct,46.03%,No Discount,,,,,,,,,,
US-2017-147669,12/25/2017,12/30/2017,Standard Class,Susan Vittorini,Consumer,West,Texas,Staples,Office Supplies,Fasteners,39.31,13.00,0.20,12.78,2017,Dec,32.51%,Low Discount,,,,,,,,,,
CA-2016-123946,9/12/2016,9/17/2016,Standard Class,Anthony Johnson,Corporate,West,Washington,Staples,Office Supplies,Fasteners,11.34,3.00,0.00,5.22,2016,Sep,46.03%,No Discount,,,,,,,,,,
CA-2017-152499,1/22/2017,1/25/2017,Second Class,Edward Hooks,Corporate,West,Washington,Staples,Office Supplies,Fasteners,15.12,5.00,0.20,4.91,2017,Jan,32.47%,Low Discount,,,,,,,,,,
CA-2016-110772,11/20/2016,11/24/2016,Second Class,Nick Zandusky,Home Office,West,Washington,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,19.10,7.00,0.20,6.68,2016,Nov,34.97%,Low Discount,,,,,,,,,,
CA-2016-105585,8/26/2016,8/27/2016,First Class,Roland Fjeld,Consumer,West,South Carolina,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,10.23,3.00,0.00,4.91,2016,Aug,48.00%,No Discount,,,,,,,,,,
CA-2016-151323,10/23/2016,10/28/2016,Standard Class,Alejandro Ballentine,Home Office,West,Washington,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,17.05,5.00,0.00,8.18,2016,Oct,47.98%,No Discount,,,,,,,,,,
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,Lena Creighton,Consumer,West,Texas,Ideal Clamps,Office Supplies,Fasteners,4.02,2.00,0.00,1.97,2016,Oct,49.00%,No Discount,,,,,,,,,,
CA-2016-137050,7/14/2016,7/18/2016,Second Class,Steven Ward,Corporate,West,Washington,Ideal Clamps,Office Supplies,Fasteners,14.07,7.00,0.00,6.89,2016,Jul,48.97%,No Discount,,,,,,,,,,
US-2016-132423,4/15/2016,4/19/2016,Standard Class,Muhammed Yedwab,Corporate,West,Wisconsin,Ideal Clamps,Office Supplies,Fasteners,8.04,5.00,0.20,2.91,2016,Apr,36.19%,Low Discount,,,,,,,,,,
US-2017-102638,12/29/2017,12/31/2017,First Class,Michael Chen,Consumer,West,Washington,Ideal Clamps,Office Supplies,Fasteners,6.03,3.00,0.00,2.95,2017,Dec,48.92%,No Discount,,,,,,,,,,
CA-2014-168592,9/8/2014,9/14/2014,Standard Class,Dennis Pardue,Home Office,West,Wisconsin,Ideal Clamps,Office Supplies,Fasteners,4.02,2.00,0.00,1.97,2014,Sep,49.00%,No Discount,,,,,,,,,,
CA-2017-156664,12/18/2017,12/23/2017,Standard Class,Beth Paige,Consumer,West,Pennsylvania,Ideal Clamps,Office Supplies,Fasteners,4.82,3.00,0.20,1.75,2017,Dec,36.31%,Low Discount,,,,,,,,,,
CA-2015-111339,5/29/2015,5/31/2015,First Class,Victoria Pisteka,Corporate,West,Texas,Ideal Clamps,Office Supplies,Fasteners,8.04,5.00,0.20,2.91,2015,May,36.19%,Low Discount,,,,,,,,,,
CA-2016-107475,6/7/2016,6/11/2016,Standard Class,Roy Skaria,Home Office,East,Pennsylvania,Ideal Clamps,Office Supplies,Fasteners,9.65,6.00,0.20,3.50,2016,Jun,36.27%,Low Discount,,,,,,,,,,
CA-2014-119032,11/27/2014,12/3/2014,Standard Class,Maxwell Schwartz,Consumer,West,Washington,Staples,Office Supplies,Fasteners,3.76,2.00,0.00,1.32,2014,Nov,35.11%,No Discount,,,,,,,,,,
CA-2015-114468,8/23/2015,8/23/2015,Same Day,Tamara Dahlen,Consumer,West,Virginia,Staples,Office Supplies,Fasteners,12.03,8.00,0.20,2.26,2015,Aug,18.79%,Low Discount,,,,,,,,,,
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,Ken Heidel,Corporate,West,Washington,Staples,Office Supplies,Fasteners,7.52,5.00,0.20,1.41,2014,Nov,18.75%,Low Discount,,,,,,,,,,
CA-2015-106978,9/28/2015,10/4/2015,Standard Class,Zuschuss Carroll,Consumer,West,Washington,Staples,Office Supplies,Fasteners,4.51,3.00,0.20,0.85,2015,Sep,18.85%,Low Discount,,,,,,,,,,
CA-2017-162033,3/26/2017,4/2/2017,Standard Class,Evan Minnotte,Home Office,South,Virginia,Staples,Office Supplies,Fasteners,3.76,2.00,0.00,1.32,2017,Mar,35.11%,No Discount,,,,,,,,,,
CA-2015-111612,11/28/2015,12/2/2015,Standard Class,Eugene Barchas,Consumer,West,Pennsylvania,Staples,Office Supplies,Fasteners,3.01,2.00,0.20,0.56,2015,Nov,18.60%,Low Discount,,,,,,,,,,
CA-2015-161263,4/16/2015,4/21/2015,Standard Class,Theresa Swint,Corporate,West,Wisconsin,Assorted Color Push Pins,Office Supplies,Fasteners,1.45,1.00,0.20,0.24,2015,Apr,16.55%,Low Discount,,,,,,,,,,
CA-2014-148950,12/14/2014,12/19/2014,Standard Class,Joy Daniels,Consumer,West,Washington,Assorted Color Push Pins,Office Supplies,Fasteners,2.90,2.00,0.20,0.47,2014,Dec,16.21%,Low Discount,,,,,,,,,,
CA-2017-130771,7/29/2017,8/3/2017,Standard Class,Laura Armstrong,Corporate,West,Texas,Assorted Color Push Pins,Office Supplies,Fasteners,2.90,2.00,0.20,0.47,2017,Jul,16.21%,Low Discount,,,,,,,,,,
CA-2017-114055,12/25/2017,12/29/2017,Second Class,Mick Hernandez,Home Office,South,Texas,Assorted Color Push Pins,Office Supplies,Fasteners,3.62,2.00,0.00,1.19,2017,Dec,32.87%,No Discount,,,,,,,,,,
CA-2015-160696,9/6/2015,9/10/2015,Standard Class,Cyma Kinney,Corporate,West,Virginia,Assorted Color Push Pins,Office Supplies,Fasteners,7.24,5.00,0.20,1.18,2015,Sep,16.30%,Low Discount,,,,,,,,,,
CA-2015-139164,6/23/2015,6/28/2015,Standard Class,Christine Sundaresam,Consumer,West,Washington,Assorted Color Push Pins,Office Supplies,Fasteners,5.43,3.00,0.00,1.79,2015,Jun,32.97%,No Discount,,,,,,,,,,
CA-2015-164084,9/7/2015,9/12/2015,Standard Class,Andy Gerbode,Corporate,South,Virginia,Assorted Color Push Pins,Office Supplies,Fasteners,7.24,4.00,0.00,2.39,2015,Sep,33.01%,No Discount,,,,,,,,,,
CA-2016-105291,10/30/2016,11/4/2016,Standard Class,Susan Pistek,Consumer,West,Ohio,Assorted Color Push Pins,Office Supplies,Fasteners,3.62,2.00,0.00,1.19,2016,Oct,32.87%,No Discount,,,,,,,,,,
CA-2016-103947,4/1/2016,4/8/2016,Standard Class,Barry Blumstein,Corporate,West,Texas,Staples,Office Supplies,Fasteners,31.56,5.00,0.20,9.86,2016,Apr,31.24%,Low Discount,,,,,,,,,,
US-2014-134712,11/29/2014,12/4/2014,Standard Class,Bill Stewart,Corporate,West,Ohio,Staples,Office Supplies,Fasteners,12.62,2.00,0.20,3.95,2014,Nov,31.30%,Low Discount,,,,,,,,,,
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Sean Miller,Home Office,West,Pennsylvania,Staples,Office Supplies,Fasteners,18.94,3.00,0.20,5.92,2014,Mar,31.26%,Low Discount,,,,,,,,,,
CA-2017-148404,10/7/2017,10/11/2017,Standard Class,Dean percer,Home Office,West,Washington,Staples,Office Supplies,Fasteners,18.94,3.00,0.20,5.92,2017,Oct,31.26%,Low Discount,,,,,,,,,,
CA-2015-130218,3/23/2015,3/26/2015,First Class,Sheri Gordon,Consumer,West,South Carolina,Staples,Office Supplies,Fasteners,31.56,4.00,0.00,14.20,2015,Mar,44.99%,No Discount,,,,,,,,,,
CA-2016-133697,10/20/2016,10/24/2016,Second Class,Chuck Magee,Consumer,West,Texas,Staples,Office Supplies,Fasteners,25.25,4.00,0.20,7.89,2016,Oct,31.25%,Low Discount,,,,,,,,,,
US-2017-123862,1/7/2017,1/9/2017,Second Class,Jamie Frazer,Consumer,West,Tennessee,Staples,Office Supplies,Fasteners,7.89,1.00,0.00,3.55,2017,Jan,44.99%,No Discount,,,,,,,,,,
CA-2015-130736,12/7/2015,12/9/2015,First Class,Jeremy Farry,Consumer,West,Washington,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,3.96,2.00,0.00,0.00,2015,Dec,0.00%,No Discount,,,,,,,,,,
CA-2016-148852,5/26/2016,5/31/2016,Standard Class,Stewart Visinsky,Consumer,West,Vermont,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,5.94,3.00,0.00,0.00,2016,May,0.00%,No Discount,,,,,,,,,,
CA-2014-146997,1/23/2014,1/27/2014,Standard Class,Speros Goranitis,Consumer,West,North Carolina,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,5.94,3.00,0.00,0.00,2014,Jan,0.00%,No Discount,,,,,,,,,,
US-2016-103674,12/6/2016,12/10/2016,Standard Class,Anne Pryor,Home Office,West,Texas,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,13.86,7.00,0.00,0.00,2016,Dec,0.00%,No Discount,,,,,,,,,,
CA-2016-111010,1/22/2016,1/28/2016,Standard Class,Paul Gonzalez,Consumer,West,Virginia,Bagged Rubber Bands,Office Supplies,Fasteners,7.56,6.00,0.00,0.30,2016,Jan,3.97%,No Discount,,,,,,,,,,
CA-2015-100685,12/19/2015,12/21/2015,Second Class,Suzanne McNair,Corporate,West,Pennsylvania,Bagged Rubber Bands,Office Supplies,Fasteners,5.04,4.00,0.00,0.20,2015,Dec,3.97%,No Discount,,,,,,,,,,
CA-2017-156720,12/30/2017,1/3/2018,Standard Class,Jill Matthias,Consumer,West,Washington,Bagged Rubber Bands,Office Supplies,Fasteners,3.02,3.00,0.20,-0.60,2017,Dec,-19.87%,Low Discount,,,,,,,,,,
CA-2015-156153,5/31/2015,6/2/2015,Second Class,Carl Weiss,Home Office,West,Texas,Bagged Rubber Bands,Office Supplies,Fasteners,7.56,6.00,0.00,0.30,2015,May,3.97%,No Discount,,,,,,,,,,
CA-2017-113278,1/14/2017,1/20/2017,Standard Class,Hallie Redmond,Home Office,West,Wisconsin,Bagged Rubber Bands,Office Supplies,Fasteners,2.52,2.00,0.00,0.10,2017,Jan,3.97%,No Discount,,,,,,,,,,
CA-2015-127607,3/20/2015,3/26/2015,Standard Class,Joe Kamberova,Consumer,West,Texas,Staples,Office Supplies,Fasteners,18.86,9.00,0.20,6.13,2015,Mar,32.50%,Low Discount,,,,,,,,,,
CA-2014-166961,12/27/2014,12/31/2014,Standard Class,Cynthia Delaney,Home Office,West,Oklahoma,Staples,Office Supplies,Fasteners,7.86,3.00,0.00,3.62,2014,Dec,46.06%,No Discount,,,,,,,,,,
US-2016-110156,11/19/2016,11/24/2016,Standard Class,Eric Hoffmann,Consumer,West,Texas,Staples,Office Supplies,Fasteners,58.37,12.00,0.20,21.89,2016,Nov,37.50%,Low Discount,,,,,,,,,,
CA-2014-156993,6/28/2014,7/4/2014,Standard Class,Rob Williams,Corporate,West,Washington,Staples,Office Supplies,Fasteners,6.08,1.00,0.00,3.04,2014,Jun,50.00%,No Discount,,,,,,,,,,
CA-2017-116358,11/2/2017,11/6/2017,Standard Class,Kalyca Meade,Corporate,West,Pennsylvania,Staples,Office Supplies,Fasteners,18.24,3.00,0.00,9.12,2017,Nov,50.00%,No Discount,,,,,,,,,,
CA-2014-153983,11/29/2014,12/6/2014,Standard Class,Alan Hwang,Consumer,West,Washington,Staples,Office Supplies,Fasteners,30.40,5.00,0.00,15.20,2014,Nov,50.00%,No Discount,,,,,,,,,,
CA-2017-149944,11/12/2017,11/16/2017,Second Class,Maria Bertelson,Consumer,West,Washington,Staples,Office Supplies,Fasteners,18.24,3.00,0.00,9.12,2017,Nov,50.00%,No Discount,,,,,,,,,,
CA-2017-128363,8/13/2017,8/18/2017,Standard Class,Dan Campbell,Consumer,South,Texas,Staples,Office Supplies,Fasteners,24.32,5.00,0.20,9.12,2017,Aug,37.50%,Low Discount,,,,,,,,,,
CA-2016-101623,2/28/2016,3/6/2016,Standard Class,Rick Reed,Corporate,South,Tennessee,Staples,Office Supplies,Fasteners,36.48,6.00,0.00,18.24,2016,Feb,50.00%,No Discount,,,,,,,,,,
CA-2016-140501,6/23/2016,6/28/2016,Standard Class,Irene Maddox,Consumer,West,Wisconsin,Translucent Push Pins by OIC,Office Supplies,Fasteners,3.96,2.00,0.00,1.47,2016,Jun,37.12%,No Discount,,,,,,,,,,
CA-2016-127243,11/28/2016,12/4/2016,Standard Class,David Smith,Corporate,West,Texas,Translucent Push Pins by OIC,Office Supplies,Fasteners,12.67,8.00,0.20,2.69,2016,Nov,21.23%,Low Discount,,,,,,,,,,
CA-2017-141663,4/13/2017,4/17/2017,Standard Class,Dave Poirier,Corporate,West,Wisconsin,Translucent Push Pins by OIC,Office Supplies,Fasteners,7.92,5.00,0.20,1.68,2017,Apr,21.21%,Low Discount,,,,,,,,,,
CA-2017-101945,11/24/2017,11/28/2017,Standard Class,Greg Tran,Consumer,West,Washington,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,10.82,3.00,0.20,2.57,2017,Nov,23.75%,Low Discount,,,,,,,,,,
CA-2017-103380,11/21/2017,11/25/2017,Standard Class,Barry Franz,Home Office,West,Texas,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,9.02,2.00,0.00,3.52,2017,Nov,39.02%,No Discount,,,,,,,,,,
CA-2016-118052,5/6/2016,5/10/2016,Standard Class,Brad Eason,Home Office,East,Rhode Island,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,7.22,2.00,0.20,1.71,2016,May,23.68%,Low Discount,,,,,,,,,,
CA-2015-121132,7/17/2015,7/24/2015,Standard Class,Victoria Brennan,Corporate,South,Texas,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,14.43,4.00,0.20,3.43,2015,Jul,23.77%,Low Discount,,,,,,,,,,
